VGG16_FPR(X),VGG16_TPR(Y),EffNetB0_FPR(X),EffNetB0_TPR(Y),SwinT_FPR(X),SwinT_TPR(Y)
0.3306613226452906,0.7014693246645702,0.3306613226452906,0.6812451510442599,0.3306613226452906,0.9150653019027507
0.33266533066132264,0.7019691679969736,0.33266533066132264,0.6819214285820236,0.33266533066132264,0.9155074855506462
0.33466933867735466,0.702469011329377,0.33466933867735466,0.6825977061197874,0.33466933867735466,0.9159496691985416
0.3366733466933867,0.7029688546617803,0.3366733466933867,0.6832739836575513,0.3366733466933867,0.9163918528464371
0.3386773547094188,0.7034686979941837,0.3386773547094188,0.6839502611953152,0.3386773547094188,0.9168340364943326
0.34068136272545085,0.703968541326587,0.34068136272545085,0.6870367184043255,0.34068136272545085,0.917276220142228
0.3426853707414829,0.7044683846589904,0.3426853707414829,0.6916354952036184,0.3426853707414829,0.9177184037901235
0.344689378757515,0.7049682279913938,0.344689378757515,0.6962342720029113,0.344689378757515,0.918160587438019
0.34669338677354705,0.7054680713237971,0.34669338677354705,0.7008330488022043,0.34669338677354705,0.9186027710859144
0.3486973947895791,0.7059679146562005,0.3486973947895791,0.7054318256014972,0.3486973947895791,0.9190449547338099
0.3507014028056112,0.7064677579886038,0.3507014028056112,0.7100306024007902,0.3507014028056112,0.9194871383817053
0.35270541082164325,0.7069676013210072,0.35270541082164325,0.7146293792000831,0.35270541082164325,0.9199293220296008
0.3547094188376753,0.7074674446534105,0.3547094188376753,0.7192281559993761,0.3547094188376753,0.9203715056774963
0.3567134268537074,0.7079672879858139,0.3567134268537074,0.7238269327986689,0.3567134268537074,0.9208136893253916
0.35871743486973945,0.7084671313182173,0.35871743486973945,0.7284257095979619,0.35871743486973945,0.9216390464720163
0.3607214428857715,0.7089669746506206,0.3607214428857715,0.7330244863972548,0.3607214428857715,0.9229163983175264
0.3627254509018036,0.7094668179830239,0.3627254509018036,0.7370861360818536,0.3627254509018036,0.9241937501630365
0.36472945891783565,0.7099666613154273,0.36472945891783565,0.7385232028143703,0.36472945891783565,0.9254711020085465
0.3667334669338677,0.7104665046478307,0.3667334669338677,0.7399602695468871,0.3667334669338677,0.9267484538540567
0.3687374749498998,0.7125516469646652,0.3687374749498998,0.7413973362794039,0.3687374749498998,0.9280258056995667
0.37074148296593185,0.7148509787988953,0.37074148296593185,0.7428344030119206,0.37074148296593185,0.9293031575450769
0.3727454909819639,0.7171503106331253,0.3727454909819639,0.7442714697444374,0.3727454909819639,0.9305805093905869
0.374749498997996,0.7194496424673553,0.374749498997996,0.7457085364769541,0.374749498997996,0.9318578612360969
0.37675350701402804,0.7217489743015854,0.37675350701402804,0.7471456032094709,0.37675350701402804,0.9331352130816071
0.3787575150300601,0.7240483061358154,0.3787575150300601,0.7485826699419876,0.3787575150300601,0.9344125649271171
0.3807615230460922,0.7263476379700454,0.3807615230460922,0.7500197366745044,0.3807615230460922,0.9356899167726273
0.38276553106212424,0.7286469698042755,0.38276553106212424,0.7514568034070211,0.38276553106212424,0.9369672686181373
0.38476953907815625,0.7309463016385054,0.38476953907815625,0.7528938701395378,0.38476953907815625,0.9382446204636473
0.3867735470941883,0.7332456334727354,0.3867735470941883,0.7543309368720545,0.3867735470941883,0.9395219723091575
0.3887775551102204,0.7355449653069654,0.3887775551102204,0.7557680036045713,0.3887775551102204,0.9407993241546675
0.39078156312625245,0.7418537042141836,0.39078156312625245,0.7572050703370881,0.39078156312625245,0.9420766760001776
0.3927855711422845,0.7533508646567167,0.3927855711422845,0.7586421370696048,0.3927855711422845,0.9433540278456877
0.3947895791583166,0.7640029204501645,0.3947895791583166,0.7600792038021216,0.3947895791583166,0.9446313796911978
0.39679358717434865,0.7697508741231781,0.39679358717434865,0.7615162705346383,0.39679358717434865,0.9459087315367078
0.3987975951903807,0.7754988277961917,0.3987975951903807,0.7629533372671551,0.3987975951903807,0.947186083382218
